,Unnamed: 0,host,http.request.duration,http.request.method,http.request.remoteaddr,http.request.uri,http.request.useragent,http.response.status,http.response.written,id,timestamp
11586,11586,79634854,0.787279287999999,GET,4053d99b,v2/ef1fa7e9/1805b00f/blobs/03d58363,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,635.0,c43cbab6ce,2017-06-20 00:15:58.039
27296,27296,906357ea,0.8355274850000001,GET,4053d99b,v2/ef1fa7e9/1805b00f/blobs/91b227e3,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,479.0,2d07adfa41,2017-06-20 00:15:58.892
48539,48539,260f35e1,0.920114657999999,GET,4fdf6ce6,v2/ef1fa7e9/1805b00f/blobs/adb97770,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,1139.0,6da5c04d3e,2017-06-20 00:15:59.822
48545,48545,ae280635,0.93338183,GET,4fdf6ce6,v2/ef1fa7e9/1805b00f/blobs/0666b009,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,5680.0,f1c503d747,2017-06-20 00:16:00.766
11582,11582,786b3803,0.8090437060000001,GET,4fdf6ce6,v2/18f9d155/95fd41de/blobs/b2372f29,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,7387.0,a8d8583827,2017-06-20 00:16:04.008
25850,25850,786b3803,0.995849554,GET,4fdf6ce6,v2/18f9d155/95fd41de/blobs/901ff166,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,133.0,c57f611d92,2017-06-20 00:16:04.225
48534,48534,260f35e1,1.3961575419999999,GET,4fdf6ce6,v2/18f9d155/95fd41de/blobs/f86da588,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,875447.0,c8e68888ea,2017-06-20 00:16:04.626
48533,48533,dc118836,0.8879124620000001,GET,4053d99b,v2/18f9d155/95fd41de/blobs/995f6ddb,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,324.0,b90417a22a,2017-06-20 00:16:05.133
37220,37220,dc118836,1.262103734,GET,4053d99b,v2/18f9d155/95fd41de/blobs/6e24868f,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,973189.0,c571967c26,2017-06-20 00:16:05.753
37940,37940,906357ea,1.2258809370000001,GET,4053d99b,v2/18f9d155/95fd41de/blobs/708e5d47,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,36905.0,1454d32dc6,2017-06-20 00:16:06.375
11583,11583,260f35e1,13.226042305999998,GET,4fdf6ce6,v2/ef1fa7e9/1805b00f/blobs/bfdc22d6,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,28041728.0,7a9bc1e76c,2017-06-20 00:16:08.009
3448,3448,260f35e1,0.8089468540000001,GET,4fdf6ce6,v2/ef1fa7e9/1805b00f/blobs/45af1e40,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,570.0,1dd4475c13,2017-06-20 00:16:08.616
37265,37265,ae280635,6.68731087,GET,4fdf6ce6,v2/18f9d155/95fd41de/blobs/273a04b6,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,13985745.0,bc8cf5dea1,2017-06-20 00:16:09.916
6868,6868,906357ea,1.5209216520000002,GET,4053d99b,v2/ef1fa7e9/1805b00f/blobs/9943d335,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,2361.0,4c2581900b,2017-06-20 00:16:10.155
18531,18531,906357ea,0.922649058,GET,4053d99b,v2/ef1fa7e9/1805b00f/blobs/a193ec0f,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,4773.0,999652d22e,2017-06-20 00:16:11.096
37241,37241,dc118836,0.899132743,GET,4053d99b,v2/ef1fa7e9/1805b00f/blobs/695b27ef,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,2270.0,b1077e60f6,2017-06-20 00:16:12.013
49102,49102,906357ea,1.477257218,GET,4053d99b,v2/ef1fa7e9/1805b00f/blobs/9c617463,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,835.0,fbb0882a6a,2017-06-20 00:16:13.508
48538,48538,79634854,0.8831016490000001,GET,4053d99b,v2/ef1fa7e9/1805b00f/blobs/53b71374,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,477.0,03305e8521,2017-06-20 00:16:14.409
48530,48530,dc118836,0.877815033999999,GET,4053d99b,v2/ef1fa7e9/1805b00f/blobs/a4212401,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,191.0,6b21afd1e5,2017-06-20 00:16:15.307
37936,37936,906357ea,0.7644076740000001,GET,4053d99b,v2/ef1fa7e9/1805b00f/blobs/dc998540,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,1727.0,1d4bac20b3,2017-06-20 00:16:16.087
11830,11830,79634854,0.7072078310000001,GET,4053d99b,v2/ef1fa7e9/1805b00f/blobs/5c55f9e4,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,430.0,fcfb7b0888,2017-06-20 00:16:16.810
6869,6869,906357ea,0.951770582,GET,4053d99b,v2/ef1fa7e9/1805b00f/blobs/e4f14c66,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,2740.0,8123730252,2017-06-20 00:16:17.782
48531,48531,79634854,0.7550106999999999,GET,4053d99b,v2/ef1fa7e9/1805b00f/blobs/b65cd5e4,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,6568.0,7a07c8ba2c,2017-06-20 00:16:18.555
37216,37216,dc118836,0.880492993999999,GET,4053d99b,v2/ef1fa7e9/1805b00f/blobs/401bdefb,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-76-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,12360.0,7fb42aea33,2017-06-20 00:16:19.455
3585,3585,79634854,1.072161761,GET,6d45b144,v2/4715bf52/0be39711/blobs/1064d242,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1900.0,3ca9d3e480,2017-06-20 00:16:21.107
15288,15288,79634854,1.1249022229999999,GET,6d45b144,v2/4715bf52/0be39711/blobs/5895620b,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,6781.0,f9146df791,2017-06-20 00:16:21.158
37937,37937,906357ea,1.8755455269999999,GET,6d45b144,v2/4715bf52/0be39711/blobs/7813bfcf,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1967949.0,371997d6d4,2017-06-20 00:16:21.912
25849,25849,260f35e1,0.6194757089999999,GET,dad4f3e7,v2/a623d895/b32c16e1/blobs/7cb717b6,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.13.0-57-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,6646.0,77902169ec,2017-06-20 00:16:28.965
30010,30010,dc118836,11.67258167,GET,9ca2770d,v2/a623d895/b32c16e1/blobs/983cec0a,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.13.0-57-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,26075324.0,599b1a1d49,2017-06-20 00:16:40.154
37960,37960,906357ea,24.224918944000002,GET,6d45b144,v2/4715bf52/0be39711/blobs/0026ecaa,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,54406680.0,3c13036ec9,2017-06-20 00:16:44.259
11823,11823,79634854,0.8008390679999999,GET,4053d99b,v2/931bb78a/bd691105/blobs/632d5d44,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,224.0,85c84b8d52,2017-06-20 00:17:06.555
25835,25835,dc118836,0.947003835999999,GET,4053d99b,v2/931bb78a/bd691105/blobs/67dd5a45,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,9704.0,088ef42386,2017-06-20 00:17:06.683
18566,18566,906357ea,1.075153386,GET,4053d99b,v2/931bb78a/bd691105/blobs/ad028dd8,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,7123.0,0af2bcbc68,2017-06-20 00:17:06.829
3580,3580,260f35e1,0.9878821369999989,GET,4fdf6ce6,v2/931bb78a/bd691105/blobs/f3e17a06,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,132.0,fe20ee1209,2017-06-20 00:17:07.554
37308,37308,dc118836,0.950883295,GET,4053d99b,v2/931bb78a/bd691105/blobs/7e27c205,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,163.0,a95310231d,2017-06-20 00:17:07.852
37255,37255,786b3803,0.8416547710000001,GET,4fdf6ce6,v2/931bb78a/bd691105/blobs/11759811,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,1805.0,b377569e17,2017-06-20 00:17:08.407
49106,49106,906357ea,0.996265304,GET,4053d99b,v2/931bb78a/bd691105/blobs/68a7d9d9,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,120.0,d37826c8de,2017-06-20 00:17:08.916
48550,48550,ae280635,0.8142076730000001,GET,4fdf6ce6,v2/931bb78a/bd691105/blobs/f7a069bb,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,2545.0,3d021c7df8,2017-06-20 00:17:09.231
25833,25833,260f35e1,0.965252728,GET,4fdf6ce6,v2/931bb78a/bd691105/blobs/a0dae0c9,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,204.0,f0d934edd7,2017-06-20 00:17:09.891
15298,15298,786b3803,0.8871840759999999,GET,4fdf6ce6,v2/931bb78a/bd691105/blobs/2e8bd883,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,173.0,83e81eac48,2017-06-20 00:17:10.129
48547,48547,260f35e1,0.8315735559999999,GET,4fdf6ce6,v2/931bb78a/bd691105/blobs/54ee0761,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,149.0,138d73bd96,2017-06-20 00:17:10.734
3443,3443,dc118836,19.143530878,GET,4053d99b,v2/931bb78a/bd691105/blobs/5824113b,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/4.4.0-45-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,42409238.0,7d7534f0eb,2017-06-20 00:17:24.898
48429,48429,786b3803,0.899616077,GET,d3837ec0,v2/4715bf52/98b638a6/blobs/83d6821d,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,32.0,76c221836c,2017-06-20 00:17:40.179
11828,11828,ae280635,0.946635583,GET,d3837ec0,v2/4715bf52/98b638a6/blobs/8f0fd731,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1584.0,fe40109b8a,2017-06-20 00:17:40.227
11827,11827,260f35e1,1.4418999630000002,GET,d3837ec0,v2/4715bf52/98b638a6/blobs/2bee5a5e,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,311203.0,4dc4ab4cf4,2017-06-20 00:17:40.722
48426,48426,ae280635,0.7439574569999989,GET,d3837ec0,v2/4715bf52/437c49db/blobs/93054319,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,9576.0,08fed27168,2017-06-20 00:17:47.022
30052,30052,ae280635,0.7747528210000001,GET,d3837ec0,v2/4715bf52/437c49db/blobs/85a49e47,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,4963.0,f9ccc25d6d,2017-06-20 00:17:47.052
37252,37252,260f35e1,0.913154567,GET,d3837ec0,v2/4715bf52/437c49db/blobs/5b7ad194,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1333.0,13235f40e2,2017-06-20 00:17:47.968
15286,15286,786b3803,0.962231526,GET,d3837ec0,v2/4715bf52/437c49db/blobs/5909f0bd,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1119.0,ee1766eee3,2017-06-20 00:17:48.963
30053,30053,ae280635,1.221171185,GET,d3837ec0,v2/4715bf52/437c49db/blobs/dec8bf9c,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,3001.0,08fd80576a,2017-06-20 00:17:50.215
3583,3583,ae280635,0.919068749,GET,d3837ec0,v2/4715bf52/437c49db/blobs/567e38ef,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,3023.0,45b2e8cb89,2017-06-20 00:17:51.175
3584,3584,ae280635,0.8451541909999999,GET,d3837ec0,v2/4715bf52/437c49db/blobs/326ceca2,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,43713.0,273e73ea80,2017-06-20 00:17:52.051
37244,37244,260f35e1,8.237536889,GET,d3837ec0,v2/4715bf52/437c49db/blobs/b1ca9623,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,16190139.0,0e6c5ebccd,2017-06-20 00:18:00.135
37840,37840,906357ea,1.324395257,GET,d3837ec0,v2/4715bf52/437c49db/blobs/bddc059f,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,325.0,eec9099ef8,2017-06-20 00:18:01.504
37298,37298,260f35e1,0.916971175,GET,d3837ec0,v2/4715bf52/437c49db/blobs/fa4a3a31,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,224.0,e9790ad3dd,2017-06-20 00:18:02.450
30107,30107,786b3803,0.76528593,GET,0bb2e6bb,v2/4715bf52/98b638a6/blobs/83d6821d,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,32.0,0b3b36eceb,2017-06-20 00:18:08.367
48445,48445,ae280635,0.8379182759999999,GET,0bb2e6bb,v2/4715bf52/98b638a6/blobs/8f0fd731,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1584.0,463d70f167,2017-06-20 00:18:08.441
15301,15301,786b3803,22.841388148000004,GET,d3837ec0,v2/4715bf52/437c49db/blobs/2b1521eb,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,51481838.0,8ef24c8b01,2017-06-20 00:18:09.118
37245,37245,786b3803,2.261749539,GET,0bb2e6bb,v2/4715bf52/98b638a6/blobs/2bee5a5e,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,311203.0,d9c59a026f,2017-06-20 00:18:09.864
3593,3593,260f35e1,0.739714972,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/93054319,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,9576.0,4975eb375c,2017-06-20 00:18:15.693
30060,30060,260f35e1,0.7411373130000001,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/85a49e47,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,4963.0,2c5bfe6c36,2017-06-20 00:18:15.698
15302,15302,ae280635,13.703977118,GET,d3837ec0,v2/4715bf52/437c49db/blobs/2c96e307,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,30729070.0,b24bab9614,2017-06-20 00:18:16.185
15300,15300,786b3803,0.8905136650000001,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/5b7ad194,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1333.0,e9dbda4f10,2017-06-20 00:18:16.593
48443,48443,786b3803,0.7910830940000001,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/5909f0bd,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1119.0,83ab3f9624,2017-06-20 00:18:17.392
30059,30059,ae280635,0.755400357999999,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/dec8bf9c,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,3001.0,e5ae767891,2017-06-20 00:18:18.154
15289,15289,260f35e1,0.7198879720000001,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/567e38ef,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,3023.0,bfad91a232,2017-06-20 00:18:18.883
3408,3408,ae280635,0.921591677,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/326ceca2,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,43713.0,caa249c5e1,2017-06-20 00:18:19.823
3407,3407,260f35e1,37.714506914,GET,d3837ec0,v2/4715bf52/437c49db/blobs/46ce9891,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,86903451.0,8363dc5634,2017-06-20 00:18:23.993
30056,30056,ae280635,0.955738814,GET,9cabc034,v2/4715bf52/7ae61872/blobs/902d1149,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,2061.0,1e9e3dd0d9,2017-06-20 00:18:26.621
37302,37302,786b3803,0.995577992999999,GET,9cabc034,v2/4715bf52/7ae61872/blobs/e86a622c,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,6788.0,0e6d8fdcf8,2017-06-20 00:18:26.659
48652,48652,786b3803,7.73303203,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/b1ca9623,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,16190139.0,69c87ed929,2017-06-20 00:18:27.421
48653,48653,786b3803,1.864607384,GET,9cabc034,v2/4715bf52/7ae61872/blobs/fede26df,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,1905219.0,3475c21445,2017-06-20 00:18:27.530
15292,15292,ae280635,0.732595969,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/bddc059f,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,325.0,0583275969,2017-06-20 00:18:28.160
30057,30057,ae280635,1.017877552,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/fa4a3a31,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,224.0,efb054d367,2017-06-20 00:18:29.187
3269,3269,260f35e1,22.192412466999997,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/2b1521eb,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,51481838.0,39e7515c09,2017-06-20 00:18:37.148
37279,37279,260f35e1,14.118280844000001,GET,0bb2e6bb,v2/4715bf52/437c49db/blobs/2c96e307,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,30729070.0,e86b2be1b2,2017-06-20 00:18:43.314
15329,15329,260f35e1,0.8018982410000001,GET,dad4f3e7,v2/1ea76a7f/f1f0d13f/blobs/8cb8821d,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.13.0-68-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,373.0,7d56ec0ce2,2017-06-20 00:18:48.764
37307,37307,786b3803,0.8704444309999999,GET,dad4f3e7,v2/1ea76a7f/f1f0d13f/blobs/7cef6fb2,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.13.0-68-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,5540.0,a3b128ff36,2017-06-20 00:18:48.808
15304,15304,ae280635,1.214448778,GET,dad4f3e7,v2/1ea76a7f/f1f0d13f/blobs/707742dc,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.13.0-68-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,96.0,501333498d,2017-06-20 00:18:49.173
48650,48650,dc118836,0.8834690980000001,GET,9ca2770d,v2/1ea76a7f/f1f0d13f/blobs/efcfbaf4,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.13.0-68-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,223.0,9a78cc4ba0,2017-06-20 00:18:49.659
37273,37273,786b3803,0.7562077110000001,GET,dad4f3e7,v2/1ea76a7f/f1f0d13f/blobs/0d0cff48,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.13.0-68-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,295.0,dd9957b9cb,2017-06-20 00:18:49.946
15330,15330,786b3803,24.534614681999997,GET,9cabc034,v2/4715bf52/7ae61872/blobs/bb66c091,docker/17.03.1-ce go/go1.7.5 git-commit/c6d412e kernel/4.4.0-78-generic os/linux arch/amd64 UpstreamClient(Docker-Client/17.03.1-ce \(linux\)),200,54404196.0,a67b1fd865,2017-06-20 00:18:50.201
3606,3606,ae280635,0.994927731,GET,dad4f3e7,v2/1ea76a7f/f1f0d13f/blobs/eb42b14d,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.13.0-68-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,299.0,504cc58c8a,2017-06-20 00:18:50.664
3603,3603,786b3803,0.8076785999999989,GET,dad4f3e7,v2/1ea76a7f/ad0ebb8d/blobs/71801400,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-67-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,477.0,487a087ec1,2017-06-20 00:18:52.272
37272,37272,260f35e1,0.8761407680000001,GET,dad4f3e7,v2/1ea76a7f/ad0ebb8d/blobs/c4643337,docker/1.12.1 go/go1.6.3 git-commit/23cf638 kernel/3.16.0-67-generic os/linux arch/amd64 UpstreamClient(python-requests/2.14.1),200,6225.0,09607807a4,2017-06-20 00:18:52.340
